    ,timestamp ,open          ,high          ,low           ,close         ,open (USD).1  ,high (USD).1  ,low (USD).1   ,close (USD).1 ,volume         ,market cap (USD)  ,pre_close     ,p_change               ,pip_change
718 ,2017-06-30,2541.93783346 ,2561.26561854 ,2457.84205772 ,2468.29342943 ,2541.93783346 ,2561.26561854 ,2457.84205772 ,2468.29342943 ,74385.65188837 ,183605615.80025768,2544.70134035 ,-0.030026278411709795  ,-300.26278411709797
717 ,2017-07-01,2468.91148909 ,2511.60302475 ,2383.59971579 ,2411.82187865 ,2468.91148909 ,2511.60302475 ,2383.59971579 ,2411.82187865 ,64509.60217274 ,155585669.90350682,2468.29342943 ,-0.022878783416378723  ,-228.78783416378724
716 ,2017-07-02,2409.06662189 ,2526.83735996 ,2371.32878533 ,2509.31673123 ,2409.06662189 ,2526.83735996 ,2371.32878533 ,2509.31673123 ,63600.81956198 ,159594600.6467359 ,2411.82187865 ,0.040423736695917256   ,404.23736695917256
715 ,2017-07-03,2512.02455242 ,2601.23190244 ,2486.17513276 ,2561.49593148 ,2512.02455242 ,2601.23190244 ,2486.17513276 ,2561.49593148 ,80159.08480457 ,205327169.5978472 ,2509.31673123 ,0.020794186561065464   ,207.94186561065465
714 ,2017-07-04,2554.57375026 ,2643.24495733 ,2554.57375026 ,2607.35263993 ,2554.57375026 ,2643.24495733 ,2554.57375026 ,2607.35263993 ,75894.16920087 ,197882862.42150483,2561.49593148 ,0.017902315551797443   ,179.02315551797443
713 ,2017-07-05,2603.17141841 ,2630.12355721 ,2543.09588207 ,2614.74636843 ,2603.17141841 ,2630.12355721 ,2543.09588207 ,2614.74636843 ,90748.76353612 ,237284999.89554423,2607.35263993 ,0.0028357224821720095  ,28.357224821720095
712 ,2017-07-06,2613.7413443  ,2617.33288403 ,2576.60567832 ,2599.09849108 ,2613.7413443  ,2617.33288403 ,2576.60567832 ,2599.09849108 ,66178.92864916 ,172005553.5930402 ,2614.74636843 ,-0.005984472352244197  ,-59.84472352244197
711 ,2017-07-07,2600.82108939 ,2607.2178809  ,2485.36122041 ,2509.26769031 ,2600.82108939 ,2607.2178809  ,2485.36122041 ,2509.26769031 ,80246.39687314 ,201359690.93758783,2599.09849108 ,-0.034562291917099475  ,-345.62291917099475
710 ,2017-07-08,2510.24248345 ,2561.32773636 ,2480.47889198 ,2558.76584692 ,2510.24248345 ,2561.32773636 ,2480.47889198 ,2558.76584692 ,47751.13759063 ,122183980.0186172 ,2509.26769031 ,0.019726136354899948   ,197.26136354899947
709 ,2017-07-09,2558.97102404 ,2567.37634407 ,2505.39854961 ,2505.39854961 ,2558.97102404 ,2567.37634407 ,2505.39854961 ,2505.39854961 ,35450.14173849 ,88816733.69518802 ,2558.76584692 ,-0.02085665531851566   ,-208.5665531851566
708 ,2017-07-10,2507.44581001 ,2522.6197335  ,2280.38699435 ,2348.37679596 ,2507.44581001 ,2522.6197335  ,2280.38699435 ,2348.37679596 ,110474.14079905,259434908.80647868,2505.39854961 ,-0.0626733633554799    ,-626.7336335547991
707 ,2017-07-11,2337.2639902  ,2400.08985355 ,2256.45044685 ,2323.66163115 ,2337.2639902  ,2400.08985355 ,2256.45044685 ,2323.66163115 ,125280.33219402,291109101.05693334,2348.37679596 ,-0.010524360848956693  ,-105.24360848956692
706 ,2017-07-12,2316.19388455 ,2415.43626206 ,2252.44812014 ,2399.19238371 ,2316.19388455 ,2415.43626206 ,2252.44812014 ,2399.19238371 ,94947.62125713 ,227797609.7714817 ,2323.66163115 ,0.03250505647959545    ,325.05056479595453
705 ,2017-07-13,2397.70831714 ,2429.55116636 ,2329.24694466 ,2353.72968273 ,2397.70831714 ,2429.55116636 ,2329.24694466 ,2353.72968273 ,73837.90295505 ,173794463.8959904 ,2399.19238371 ,-0.018949168598850874  ,-189.49168598850875
704 ,2017-07-14,2353.38347505 ,2361.92288843 ,2159.83119288 ,2229.40538727 ,2353.38347505 ,2361.92288843 ,2159.83119288 ,2229.40538727 ,101675.50895287,226675927.41336176,2353.72968273 ,-0.05282012474593134   ,-528.2012474593134
703 ,2017-07-15,2225.98497231 ,2227.84482448 ,1999.14001976 ,1999.14001976 ,2225.98497231 ,2227.84482448 ,1999.14001976 ,1999.14001976 ,140896.05782929,281670947.83302885,2229.40538727 ,-0.10328555265221173   ,-1032.8555265221173
702 ,2017-07-16,1998.14757617 ,2065.19251544 ,1840.70081795 ,1928.65161536 ,1998.14757617 ,2065.19251544 ,1840.70081795 ,1928.65161536 ,165510.77224497,319212618.2504978 ,1999.14001976 ,-0.03525936337789004   ,-352.5936337789004
701 ,2017-07-17,1931.6271457  ,2229.19166494 ,1931.6271457  ,2225.78378744 ,1931.6271457  ,2229.19166494 ,1931.6271457  ,2225.78378744 ,149154.03177285,331984625.751091  ,1928.65161536 ,0.15406212802436992    ,1540.6212802436992
700 ,2017-07-18,2232.06582687 ,2393.79745083 ,2164.71012889 ,2312.97087442 ,2232.06582687 ,2393.79745083 ,2164.71012889 ,2312.97087442 ,169601.08846015,392282377.87803066,2225.78378744 ,0.039171408953552866   ,391.7140895355287
699 ,2017-07-19,2317.23230896 ,2406.08810171 ,2244.85902219 ,2278.52296429 ,2317.23230896 ,2406.08810171 ,2244.85902219 ,2278.52296429 ,132309.83959699,301471007.9235228 ,2312.97087442 ,-0.014893360963154523  ,-148.93360963154524
698 ,2017-07-20,2276.01373542 ,2918.47318715 ,2276.01373542 ,2815.0857012  ,2276.01373542 ,2918.47318715 ,2276.01373542 ,2815.0857012  ,268121.9913526 ,754786384.0347418 ,2278.52296429 ,0.23548708760861503    ,2354.8708760861505
697 ,2017-07-21,2859.5602443  ,2859.5602443  ,2622.32651753 ,2672.72827119 ,2859.5602443  ,2859.5602443  ,2622.32651753 ,2672.72827119 ,172611.54570665,461343758.1436227 ,2815.0857012  ,-0.050569483532709736  ,-505.69483532709734
696 ,2017-07-22,2670.70952599 ,2871.9813221  ,2657.48257193 ,2830.53819059 ,2670.70952599 ,2871.9813221  ,2657.48257193 ,2830.53819059 ,104838.90372368,296750520.8497564 ,2672.72827119 ,0.05904450560914554    ,590.4450560914554
695 ,2017-07-23,2829.69107644 ,2850.99266053 ,2678.755093   ,2755.25497209 ,2829.69107644 ,2850.99266053 ,2678.755093   ,2755.25497209 ,93389.49712006 ,257311876.28106287,2830.53819059 ,-0.02659678599295201   ,-265.9678599295201
694 ,2017-07-24,2751.7311283  ,2795.89896726 ,2715.57402681 ,2762.36084609 ,2751.7311283  ,2795.89896726 ,2715.57402681 ,2762.36084609 ,72257.90809551 ,199602416.1433392 ,2755.25497209 ,0.0025790259239091284  ,25.790259239091284
693 ,2017-07-25,2762.85095412 ,2778.36035931 ,2469.11065168 ,2575.81861467 ,2762.85095412 ,2778.36035931 ,2469.11065168 ,2575.81861467 ,159073.98876988,409745741.3824927 ,2762.36084609 ,-0.06753000126107433   ,-675.3000126107434
692 ,2017-07-26,2578.00045255 ,2623.3597785  ,2442.46253326 ,2543.68118053 ,2578.00045255 ,2623.3597785  ,2442.46253326 ,2543.68118053 ,113294.42636235,288184900.1971348 ,2575.81861467 ,-0.01247659053202288   ,-124.7659053202288
691 ,2017-07-27,2551.47896631 ,2695.76624021 ,2540.38445995 ,2672.72562912 ,2551.47896631 ,2695.76624021 ,2540.38445995 ,2672.72562912 ,88044.63299387 ,235319147.1091205 ,2543.68118053 ,0.05073137686347651    ,507.3137686347651
690 ,2017-07-28,2679.99960816 ,2830.43399166 ,2676.2316724  ,2806.45419511 ,2679.99960816 ,2830.43399166 ,2676.2316724  ,2806.45419511 ,113094.16210831,317393585.6912456 ,2672.72562912 ,0.05003452824824017    ,500.34528248240173
689 ,2017-07-29,2802.36935534 ,2804.91234931 ,2694.91598324 ,2738.89103733 ,2802.36935534 ,2804.91234931 ,2694.91598324 ,2738.89103733 ,69050.60965468 ,189122095.90564287,2806.45419511 ,-0.02407420648365577   ,-240.7420648365577
688 ,2017-07-30,2726.95068778 ,2768.47400418 ,2621.70896372 ,2755.93046496 ,2726.95068778 ,2768.47400418 ,2621.70896372 ,2755.93046496 ,72779.55399764 ,200575390.08797604,2738.89103733 ,0.00622128715518766    ,62.2128715518766
687 ,2017-07-31,2759.70146396 ,2895.37836241 ,2711.32680885 ,2873.15583692 ,2759.70146396 ,2895.37836241 ,2711.32680885 ,2873.15583692 ,80430.01253529 ,231087959.97893307,2755.93046496 ,0.04253567840351935    ,425.3567840351935
686 ,2017-08-01,2871.65747425 ,2926.47661295 ,2669.19762396 ,2874.39311675 ,2871.65747425 ,2926.47661295 ,2669.19762396 ,2874.39311675 ,121493.73559694,349220757.32784736,2873.15583692 ,0.00043063443134583324 ,4.306344313458332
685 ,2017-08-02,2874.29607349 ,2912.07213648 ,2665.64970559 ,2709.04912374 ,2874.29607349 ,2912.07213648 ,2665.64970559 ,2709.04912374 ,69583.83639322 ,188506031.00723225,2874.39311675 ,-0.057523096630898496  ,-575.230966308985
684 ,2017-08-03,2714.95508933 ,2814.99815532 ,2713.85143684 ,2802.47069389 ,2714.95508933 ,2814.99815532 ,2713.85143684 ,2802.47069389 ,61175.55966092 ,171442713.13213918,2709.04912374 ,0.03448500410395883    ,344.8500410395883
683 ,2017-08-04,2802.86380072 ,2884.17152364 ,2780.8740502  ,2872.38825492 ,2802.86380072 ,2884.17152364 ,2780.8740502  ,2872.38825492 ,60718.52766546 ,174407185.72249073,2802.47069389 ,0.024948543148884728   ,249.48543148884727
682 ,2017-08-05,2872.77957847 ,3325.2021365  ,2871.06026592 ,3258.03073121 ,2872.77957847 ,3325.2021365  ,2871.06026592 ,3258.03073121 ,137032.70382652,446456760.24812233,2872.38825492 ,0.1342584783339955     ,1342.584783339955
681 ,2017-08-06,3258.95932074 ,3295.10107848 ,3166.56800352 ,3232.25508674 ,3258.95932074 ,3295.10107848 ,3166.56800352 ,3232.25508674 ,53308.71941086 ,172307379.48322403,3258.03073121 ,-0.007911418459956354  ,-79.11418459956354
680 ,2017-08-07,3232.33391484 ,3415.08062226 ,3202.27531377 ,3390.06417433 ,3232.33391484 ,3415.08062226 ,3202.27531377 ,3390.06417433 ,78498.11427529 ,266113644.95738363,3232.25508674 ,0.048823215790546826   ,488.2321579054683
679 ,2017-08-08,3397.34664066 ,3487.96693267 ,3356.04970762 ,3425.44442996 ,3397.34664066 ,3487.96693267 ,3356.04970762 ,3425.44442996 ,100523.62998367,344338108.407265  ,3390.06417433 ,0.010436456011040818   ,104.36456011040818
678 ,2017-08-09,3425.84430164 ,3432.35681012 ,3250.84540344 ,3350.70367836 ,3425.84430164 ,3432.35681012 ,3250.84540344 ,3350.70367836 ,88259.54757924 ,295731590.72405887,3425.44442996 ,-0.021819285972440206  ,-218.19285972440207
677 ,2017-08-10,3353.62430857 ,3454.62502123 ,3327.72723892 ,3425.64599    ,3353.62430857 ,3454.62502123 ,3327.72723892 ,3425.64599    ,63617.5984465  ,217931371.011907  ,3350.70367836 ,0.02236614121505376    ,223.6614121505376
676 ,2017-08-11,3427.17603229 ,3706.50573117 ,3416.15902334 ,3658.99683226 ,3427.17603229 ,3706.50573117 ,3416.15902334 ,3658.99683226 ,87633.39841723 ,320650327.20878404,3425.64599    ,0.06811878487771006    ,681.1878487771006
675 ,2017-08-12,3656.33621747 ,3939.03963903 ,3616.89803466 ,3872.58438889 ,3656.33621747 ,3939.03963903 ,3616.89803466 ,3872.58438889 ,110038.02810008,426131549.80498326,3658.99683226 ,0.05837325540893579    ,583.7325540893579
674 ,2017-08-13,3872.92843439 ,4182.75997671 ,3853.99912045 ,4063.96194692 ,3872.92843439 ,4182.75997671 ,3853.99912045 ,4063.96194692 ,136635.65605912,555282106.8170388 ,3872.58438889 ,0.049418563628733425   ,494.18563628733426
673 ,2017-08-14,4075.78603474 ,4325.58690259 ,3992.9841336  ,4325.58690259 ,4075.78603474 ,4325.58690259 ,3992.9841336  ,4325.58690259 ,115494.53930707,499581666.5468191 ,4063.96194692 ,0.06437682219644802    ,643.7682219644803
672 ,2017-08-15,4327.35175219 ,4428.93443244 ,3853.42976403 ,4157.320889   ,4327.35175219 ,4428.93443244 ,3853.42976403 ,4157.320889   ,184652.98560743,767661714.2811795 ,4325.58690259 ,-0.03890015791596957   ,-389.00157915969567
671 ,2017-08-16,4162.93524919 ,4391.22746419 ,3948.83743137 ,4390.52626728 ,4162.93524919 ,4391.22746419 ,3948.83743137 ,4390.52626728 ,91910.2847644  ,403534519.4916918 ,4157.320889   ,0.056095111372578055   ,560.9511137257806
670 ,2017-08-17,4386.69392269 ,4485.53970919 ,4232.82127204 ,4288.77657159 ,4386.69392269 ,4485.53970919 ,4232.82127204 ,4288.77657159 ,113556.58193688,487018808.16016906,4390.52626728 ,-0.023174829051423984  ,-231.74829051423984
669 ,2017-08-18,4286.27527793 ,4358.05011528 ,3994.38359821 ,4118.23104224 ,4286.27527793 ,4358.05011528 ,3994.38359821 ,4118.23104224 ,128430.80936761,528907745.91823137,4288.77657159 ,-0.0397655430408147    ,-397.65543040814697
668 ,2017-08-19,4108.31130989 ,4190.4893374  ,3969.99231562 ,4167.00061742 ,4108.31130989 ,4190.4893374  ,3969.99231562 ,4167.00061742 ,97047.13090879 ,404395454.4160601 ,4118.23104224 ,0.011842360149243447   ,118.42360149243447
667 ,2017-08-20,4149.32907496 ,4170.37379507 ,4055.25376874 ,4056.40589325 ,4149.32907496 ,4170.37379507 ,4055.25376874 ,4056.40589325 ,62896.7820694  ,255134877.45252892,4167.00061742 ,-0.026540606619462004  ,-265.40606619462005
666 ,2017-08-21,4069.30065203 ,4097.41963705 ,3982.68321336 ,4003.38544363 ,4069.30065203 ,4097.41963705 ,3982.68321336 ,4003.38544363 ,88226.69023442 ,353205447.4237607 ,4056.40589325 ,-0.013070794938994656  ,-130.70794938994658
665 ,2017-08-22,4013.04904257 ,4013.04904257 ,3624.79442784 ,3971.12284001 ,4013.04904257 ,4013.04904257 ,3624.79442784 ,3971.12284001 ,144706.22882327,574646210.3711494 ,4003.38544363 ,-0.008058830226136404  ,-80.58830226136405
664 ,2017-08-23,4098.9570758  ,4258.20444997 ,4081.12155255 ,4143.12669155 ,4098.9570758  ,4258.20444997 ,4081.12155255 ,4143.12669155 ,84791.51038895 ,351301969.9095551 ,3971.12284001 ,0.04331365673381371    ,433.1365673381371
663 ,2017-08-24,4149.36813223 ,4366.93351389 ,4118.32707734 ,4340.44460043 ,4149.36813223 ,4366.93351389 ,4118.32707734 ,4340.44460043 ,72579.08836128 ,315025512.18162376,4143.12669155 ,0.047625362092458934   ,476.2536209245893
662 ,2017-08-25,4332.40749588 ,4468.35791807 ,4308.30917262 ,4371.36465638 ,4332.40749588 ,4468.35791807 ,4308.30917262 ,4371.36465638 ,77586.64967409 ,339159538.1923778 ,4340.44460043 ,0.0071237070845087125  ,71.23707084508712
661 ,2017-08-26,4372.91644294 ,4384.83821864 ,4273.02427991 ,4356.21817721 ,4372.91644294 ,4384.83821864 ,4273.02427991 ,4356.21817721 ,41370.69063073 ,180219754.52941576,4371.36465638 ,-0.003464931516956371  ,-34.64931516956371
660 ,2017-08-27,4357.1131543  ,4408.76324126 ,4329.02567691 ,4348.11196938 ,4357.1131543  ,4408.76324126 ,4329.02567691 ,4348.11196938 ,38352.46435682 ,166760809.32500368,4356.21817721 ,-0.0018608360509601019 ,-18.60836050960102
659 ,2017-08-28,4347.79040901 ,4402.47817928 ,4208.00522543 ,4387.75935103 ,4347.79040901 ,4402.47817928 ,4208.00522543 ,4387.75935103 ,68116.12934714 ,298877183.49871933,4348.11196938 ,0.009118298224425336   ,91.18298224425337
658 ,2017-08-29,4393.77297916 ,4639.05456663 ,4355.34494255 ,4601.7513755  ,4393.77297916 ,4639.05456663 ,4355.34494255 ,4601.7513755  ,92126.64990987 ,423943937.94301325,4387.75935103 ,0.04877022811649101    ,487.7022811649101
657 ,2017-08-30,4594.01579023 ,4641.73504473 ,4503.38826069 ,4590.01701675 ,4594.01579023 ,4641.73504473 ,4503.38826069 ,4590.01701675 ,63013.17174738 ,289231530.59971285,4601.7513755  ,-0.002549976692020839  ,-25.499766920208387
656 ,2017-08-31,4581.35430126 ,4765.29078654 ,4581.35430126 ,4736.96532709 ,4581.35430126 ,4765.29078654 ,4581.35430126 ,4736.96532709 ,66177.14602122 ,313478846.1483319 ,4590.01701675 ,0.03201476373698675    ,320.14763736986754
655 ,2017-09-01,4737.587566   ,4921.16002091 ,4698.17645099 ,4915.34395468 ,4737.587566   ,4921.16002091 ,4698.17645099 ,4915.34395468 ,90542.55678891 ,445047809.15336937,4736.96532709 ,0.03765673068575759    ,376.5673068575759
654 ,2017-09-02,4925.11271011 ,4977.83761795 ,4475.06433764 ,4591.33701467 ,4925.11271011 ,4977.83761795 ,4475.06433764 ,4591.33701467 ,132557.50628443,608616185.1763049 ,4915.34395468 ,-0.06591745013113604   ,-659.1745013113604
653 ,2017-09-03,4588.92998195 ,4720.75711112 ,4418.03322114 ,4613.44956987 ,4588.92998195 ,4720.75711112 ,4418.03322114 ,4613.44956987 ,89087.36212971 ,411000052.4983204 ,4591.33701467 ,0.00481614726371582    ,48.1614726371582
652 ,2017-09-04,4616.30412255 ,4620.69728339 ,4121.11925638 ,4268.64267295 ,4616.30412255 ,4620.69728339 ,4121.11925638 ,4268.64267295 ,150334.70897299,641725153.947907  ,4613.44956987 ,-0.07473949627018817   ,-747.3949627018817
651 ,2017-09-05,4289.00893363 ,4498.11315749 ,4046.69335105 ,4415.98387419 ,4289.00893363 ,4498.11315749 ,4046.69335105 ,4415.98387419 ,140821.77575634,621866690.874597  ,4268.64267295 ,0.0345171082540332     ,345.171082540332
650 ,2017-09-06,4411.75985166 ,4658.81302024 ,4408.9002486  ,4630.82004287 ,4411.75985166 ,4658.81302024 ,4408.9002486  ,4630.82004287 ,106013.26550135,490928354.6937262 ,4415.98387419 ,0.04864967237214057    ,486.4967237214057
649 ,2017-09-07,4622.66090655 ,4689.77776545 ,4504.22125126 ,4638.53781589 ,4622.66090655 ,4689.77776545 ,4504.22125126 ,4638.53781589 ,63211.78550896 ,293210257.49347806,4630.82004287 ,0.0016666104380114177  ,16.666104380114177
648 ,2017-09-08,4638.87199269 ,4700.30274345 ,4149.98104423 ,4326.50635603 ,4638.87199269 ,4700.30274345 ,4149.98104423 ,4326.50635603 ,151352.77810744,654828756.4839709 ,4638.53781589 ,-0.0672693577685387    ,-672.693577685387
647 ,2017-09-09,4332.22923778 ,4405.1901038  ,4198.45085472 ,4345.25180076 ,4332.22923778 ,4405.1901038  ,4198.45085472 ,4345.25180076 ,75238.37777675 ,326929696.52043706,4326.50635603 ,0.004332697836875843   ,43.32697836875843
646 ,2017-09-10,4337.5114704  ,4337.5114704  ,4061.40409045 ,4251.22416081 ,4337.5114704  ,4337.5114704  ,4061.40409045 ,4251.22416081 ,99141.39983123 ,421472314.29952055,4345.25180076 ,-0.021639169433990912  ,-216.39169433990912
645 ,2017-09-11,4251.02723532 ,4375.5139673  ,4140.59899845 ,4214.14905164 ,4251.02723532 ,4375.5139673  ,4140.59899845 ,4214.14905164 ,79861.09091619 ,336546540.54747635,4251.22416081 ,-0.008721043108424587  ,-87.21043108424587
644 ,2017-09-12,4218.92572601 ,4386.53454058 ,4095.87046557 ,4169.54764029 ,4218.92572601 ,4386.53454058 ,4095.87046557 ,4169.54764029 ,95958.54170042 ,400103711.112392  ,4214.14905164 ,-0.010583728957722194  ,-105.83728957722194
643 ,2017-09-13,4169.41724084 ,4169.41724084 ,3769.61130103 ,3881.36539919 ,4169.41724084 ,4169.41724084 ,3769.61130103 ,3881.36539919 ,172944.19218285,671259603.5297618 ,4169.54764029 ,-0.06911594876991423   ,-691.1594876991422
642 ,2017-09-14,3869.57319558 ,3931.11131983 ,3235.70274186 ,3235.70274186 ,3869.57319558 ,3931.11131983 ,3235.70274186 ,3235.70274186 ,273808.39541504,885962575.7878338 ,3881.36539919 ,-0.16634936186753846   ,-1663.4936186753846
641 ,2017-09-15,3247.7770841  ,3822.65108054 ,3006.67564221 ,3711.63980018 ,3247.7770841  ,3822.65108054 ,3006.67564221 ,3711.63980018 ,391040.29502825,1451400722.5024793,3235.70274186 ,0.14708924035661375    ,1470.8924035661375
640 ,2017-09-16,3713.38748972 ,3893.18032188 ,3572.32575948 ,3711.73386934 ,3713.38748972 ,3893.18032188 ,3572.32575948 ,3711.73386934 ,142929.50487997,530516284.1904402 ,3711.63980018 ,2.5344366658686113e-05 ,0.2534436665868611
639 ,2017-09-17,3701.74388592 ,3798.26937109 ,3503.50258911 ,3702.13505937 ,3701.74388592 ,3798.26937109 ,3503.50258911 ,3702.13505937 ,78894.56055957 ,292078318.6412115 ,3711.73386934 ,-0.0025860717141628076 ,-25.860717141628076
638 ,2017-09-18,3696.49082028 ,4115.84292827 ,3696.49082028 ,4090.98563091 ,3696.49082028 ,4115.84292827 ,3696.49082028 ,4090.98563091 ,125306.69239952,512627878.063401  ,3702.13505937 ,0.10503413984204335    ,1050.3413984204335
637 ,2017-09-19,4104.55621767 ,4120.40670143 ,3861.80115374 ,3930.52858327 ,4104.55621767 ,4120.40670143 ,3861.80115374 ,3930.52858327 ,105239.40128089,413646474.8205774 ,4090.98563091 ,-0.03922210003077131   ,-392.2210003077131
636 ,2017-09-20,3913.4833487  ,4050.39828417 ,3853.36016086 ,3886.65447429 ,3913.4833487  ,4050.39828417 ,3853.36016086 ,3886.65447429 ,75648.83131551 ,294020868.70727056,3930.52858327 ,-0.011162394077668614  ,-111.62394077668614
635 ,2017-09-21,3889.05350391 ,3915.36322084 ,3600.22058189 ,3626.11063027 ,3889.05350391 ,3915.36322084 ,3600.22058189 ,3626.11063027 ,121411.45619932,440251371.9602957 ,3886.65447429 ,-0.06703550463347918   ,-670.3550463347918
634 ,2017-09-22,3621.85683835 ,3758.82718914 ,3526.67328248 ,3622.2988844  ,3621.85683835 ,3758.82718914 ,3526.67328248 ,3622.2988844  ,100121.06639942,362668427.12316096,3626.11063027 ,-0.001051194036436831  ,-10.51194036436831
633 ,2017-09-23,3620.86738808 ,3818.78953054 ,3581.82252495 ,3802.06179789 ,3620.86738808 ,3818.78953054 ,3581.82252495 ,3802.06179789 ,58232.78614359 ,221404651.581355  ,3622.2988844  ,0.04962674788217414    ,496.2674788217414
632 ,2017-09-24,3801.21306206 ,3801.21306206 ,3652.75762968 ,3683.85512499 ,3801.21306206 ,3801.21306206 ,3652.75762968 ,3683.85512499 ,43730.24060781 ,161095870.98018157,3802.06179789 ,-0.031090150340428502  ,-310.901503404285
631 ,2017-09-25,3681.41799599 ,3971.92994617 ,3681.41799599 ,3939.55912619 ,3681.41799599 ,3971.92994617 ,3681.41799599 ,3939.55912619 ,88067.34880171 ,346946527.69082487,3683.85512499 ,0.06941206766395136    ,694.1206766395136
630 ,2017-09-26,3939.08966218 ,3983.67960034 ,3868.59194908 ,3905.45701815 ,3939.08966218 ,3983.67960034 ,3868.59194908 ,3905.45701815 ,55634.8071058  ,217279347.8645092 ,3939.55912619 ,-0.008656325986654445  ,-86.56325986654446
